Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
01/26/2024 12:05:57.896,1,240.021,28.5269,40.8503,21.6735,57.0640,28.5269,1.94122,10148.3,6.26569,-0.0307129,-1,12274,14848,2951,35,31.391,0,No Data,No Data
01/26/2024 12:05:58.889,1,239.996,28.7563,40.8499,21.6665,57.0738,28.7563,1.94312,10147.3,6.68078,0.0841611,-1,12274,14848,2954,35,31.391,0,No Data,No Data
01/26/2024 12:05:59.883,1,240.01,28.5330,40.8494,21.6370,57.0835,28.5330,1.9435,10146.2,6.33792,0.0066116,-1,12275,14848,2951,35,31.391,0,No Data,No Data
01/26/2024 12:06:00.876,1,239.997,28.7055,40.8503,21.6157,57.0835,28.7055,1.94375,10150.7,6.45508,0.0140152,-1,12274,14848,2951,35,31.392,0,No Data,No Data
01/26/2024 12:06:01.869,1,240.013,28.6464,40.8498,21.6238,57.0835,28.6464,1.94548,10142.5,6.65323,0.0653699,-1,12274,14848,2954,35,31.394,16,No Data,No Data
01/26/2024 12:06:02.862,1,239.981,28.5971,40.8499,21.6188,57.0738,28.5971,1.94296,10152.7,6.50766,0.000699819,-1,12274,14848,2953,35,31.396,0,No Data,No Data
01/26/2024 12:06:03.856,1,240.022,28.8666,40.8493,21.6082,57.0835,28.8666,1.94802,10142.7,6.35333,-0.127875,-1,12274,14912,2951,35,31.398,0,No Data,No Data
01/26/2024 12:06:04.849,1,239.994,28.8039,40.8499,21.5976,57.0835,28.8039,1.94502,10143.6,6.54571,-0.13916,-1,12275,14912,2952,35,31.398,0,No Data,No Data
01/26/2024 12:06:05.842,1,239.999,28.4358,40.8506,21.5872,57.0835,28.4358,1.94247,10142,6.42446,-0.166722,-1,12275,14912,2952,35,31.401,0,No Data,No Data
01/26/2024 12:06:06.836,1,239.995,28.7043,40.8506,21.5907,57.0835,28.7043,1.94525,10138.4,6.18742,-0.197742,-1,12276,14720,2953,35,31.403,0,No Data,No Data
01/26/2024 12:06:07.829,1,239.994,28.6628,40.8503,21.6035,57.0835,28.6628,1.94215,10138.2,6.37613,-0.150438,-1,12275,14848,2952,35,31.406,0,No Data,No Data
01/26/2024 12:06:08.822,1,240.004,28.5875,40.8500,21.6061,57.0835,28.5875,1.94283,10132.8,6.12703,-0.0971633,-1,12276,14848,2950,35,31.408,0,No Data,No Data
01/26/2024 12:06:09.815,1,239.984,28.7180,40.8505,21.6171,57.0835,28.7180,1.944,10140.7,6.5174,-0.0865884,-1,12276,14848,2953,35,31.409,0,No Data,No Data
01/26/2024 12:06:10.809,1,240.004,28.6131,40.8505,21.6152,57.0835,28.6131,1.94426,10136.7,6.64771,0.0782616,-1,12277,14912,2953,35,31.412,0,No Data,No Data
01/26/2024 12:06:11.802,1,240.002,28.7694,40.8503,21.6061,57.0835,28.7694,1.94524,10135.2,6.51172,0.0917676,-1,12277,14912,2953,35,31.414,0,No Data,No Data
01/26/2024 12:06:12.795,1,240.008,28.8844,40.8503,21.6082,57.0835,28.8844,1.94747,10133.9,6.23718,0.00693605,-1,12277,14848,2953,35,31.416,0,No Data,No Data
01/26/2024 12:06:13.789,1,239.997,28.9147,40.8507,21.6141,57.0738,28.9147,1.94844,10131.1,6.4793,0.0313369,-1,12277,14912,2952,35,31.417,0,No Data,No Data
01/26/2024 12:06:14.782,1,239.99,28.8427,40.8505,21.6281,57.0835,28.8427,1.94532,10136.2,6.32564,0.027246,-1,12277,14912,2956,35,31.418,0,No Data,No Data
01/26/2024 12:06:15.775,1,239.998,28.4110,40.8506,21.6429,57.0835,28.4110,1.94193,10138.8,6.61881,-0.0649668,-1,12278,14912,2955,35,31.419,0,No Data,No Data
01/26/2024 12:06:16.768,1,239.996,28.3381,40.8510,21.6451,57.0738,28.3381,1.93995,10137.9,6.53931,-0.047423,-1,12277,14848,2955,35,31.421,0,No Data,No Data
01/26/2024 12:06:17.762,1,240,28.4597,40.8508,21.6324,57.0347,28.4597,1.94237,10132,6.62081,-0.056403,-1,12278,14848,2946,35,31.424,0,No Data,No Data
01/26/2024 12:06:18.854,1,240.001,28.2386,40.8511,21.6193,57.0640,28.2386,1.94055,10126.5,6.50902,-0.0728447,-1,12279,14912,2950,35,31.426,0,No Data,No Data
01/26/2024 12:06:19.848,1,240.001,28.1464,40.8511,21.6097,57.0151,28.1464,1.93774,10127.7,6.39225,-0.140911,-1,12279,14848,2950,35,31.428,0,No Data,No Data
01/26/2024 12:06:20.841,1,240.001,28.0343,40.8506,21.5970,57.0054,28.0343,1.93761,10127.5,6.53222,-0.205829,-1,12279,14848,2949,35,31.429,0,No Data,No Data
01/26/2024 12:06:21.834,1,239.99,28.0450,40.8502,21.5936,57.0249,28.0450,1.93771,10132.2,6.68992,-0.271251,-1,12279,14848,2950,35,31.431,0,No Data,No Data
01/26/2024 12:06:22.827,1,240.002,28.4610,40.8504,21.5991,57.0249,28.4610,1.94216,10128.5,6.42978,-0.256476,-1,12280,14784,2947,35,31.433,0,No Data,No Data
01/26/2024 12:06:23.821,1,239.993,28.5086,40.8503,21.6165,57.0542,28.5086,1.94197,10136.2,6.51366,-0.248292,-1,12280,14848,2952,35,31.434,0,No Data,No Data
01/26/2024 12:06:24.814,1,239.996,28.6321,40.8505,21.6060,57.0542,28.6321,1.94441,10135.9,6.34454,-0.260557,-1,12280,14848,2947,35,31.434,0,No Data,No Data
01/26/2024 12:06:25.807,1,240.002,28.7140,40.8500,21.5959,57.0249,28.7140,1.94691,10134.1,6.45301,-0.29556,-1,12280,14848,2947,35,31.436,0,No Data,No Data
01/26/2024 12:06:26.801,1,239.988,28.6029,40.8502,21.6216,57.0542,28.6029,1.9432,10142.2,6.53259,-0.24913,-1,12280,14848,2949,35,31.439,0,No Data,No Data
01/26/2024 12:06:27.794,1,240.006,28.9541,40.8502,21.6402,57.0445,28.9541,1.94996,10138.9,6.51834,-0.243668,-1,12280,14848,2949,35,31.442,0,No Data,No Data
01/26/2024 12:06:28.886,1,240.023,28.6072,40.8495,21.6575,57.0445,28.6072,1.94454,10127.9,6.2716,-0.253548,-1,12280,14848,2952,35,31.444,0,No Data,No Data
01/26/2024 12:06:29.880,1,239.981,28.8682,40.8502,21.6571,57.0445,28.8682,1.94591,10142.3,6.43763,-0.25896,-1,12280,14912,2949,35,31.445,0,No Data,No Data
01/26/2024 12:06:30.873,1,240.018,28.8587,40.8503,21.6341,57.0640,28.8587,1.94653,10130.3,6.3368,-0.278993,-1,12281,14848,2952,35,31.447,0,No Data,No Data
01/26/2024 12:06:31.866,1,239.998,28.9497,40.8501,21.5984,57.0640,28.9497,1.94912,10129.2,6.22643,-0.381159,-1,12281,14848,2952,35,31.449,0,No Data,No Data
01/26/2024 12:06:32.860,1,239.997,28.9608,40.8504,21.5668,57.0542,28.9608,1.94638,10133.7,6.44867,-0.37285,-1,12281,14912,2951,35,31.451,0,No Data,No Data
01/26/2024 12:06:33.853,1,239.999,28.8929,40.8507,21.5380,57.0151,28.8929,1.94658,10131.5,6.53151,-0.332951,-1,12282,14912,2951,35,31.452,0,No Data,No Data
01/26/2024 12:06:34.846,1,239.995,28.9601,40.8504,21.5125,57.0347,28.9601,1.9474,10130.3,6.40409,-0.348136,-1,12282,14720,2951,35,31.454,0,No Data,No Data
01/26/2024 12:06:35.839,1,239.983,28.7783,40.8503,21.4926,57.0054,28.7783,1.94429,10141.6,6.53663,-0.346987,-1,12282,14848,2950,35,31.457,0,No Data,No Data
01/26/2024 12:06:36.833,1,240.028,28.8001,40.8504,21.5035,57.0445,28.8001,1.94763,10132.1,6.44315,-0.341264,-1,12283,14912,2951,35,31.459,0,No Data,No Data
01/26/2024 12:06:37.826,1,239.986,28.8957,40.8504,21.5001,57.0542,28.8957,1.94757,10133,6.35219,-0.374544,-1,12283,14848,2953,35,31.459,0,No Data,No Data
01/26/2024 12:06:38.919,1,240.004,29.0764,40.8507,21.5109,57.0445,29.0764,1.94873,10129.8,6.33612,-0.493338,-1,12283,14848,2953,35,31.461,0,No Data,No Data
01/26/2024 12:06:39.912,1,239.989,28.9084,40.8497,21.5410,57.0542,28.9084,1.94776,10129.3,6.31018,-0.511117,-1,12283,14912,2951,35,31.462,0,No Data,No Data
01/26/2024 12:06:40.905,1,240.012,28.8705,40.8502,21.5725,57.0738,28.8705,1.94666,10125.5,6.52737,-0.5095,-1,12283,14848,2951,35,31.463,0,No Data,No Data
01/26/2024 12:06:41.898,1,240.01,28.8595,40.8509,21.5738,57.0738,28.8595,1.94813,10118.5,6.1638,-0.534867,-1,12284,14848,2953,35,31.466,0,No Data,No Data
01/26/2024 12:06:42.892,1,239.997,28.5031,40.8504,21.5511,57.0738,28.5031,1.94218,10119.9,6.57197,-0.532816,-1,12285,14912,2951,35,31.468,0,No Data,No Data
01/26/2024 12:06:43.885,1,239.983,28.8178,40.8505,21.5330,57.0542,28.8178,1.94368,10125.9,6.34131,-0.541133,-1,12283,14848,2951,35,31.470,0,No Data,No Data
01/26/2024 12:06:44.878,1,239.996,28.9530,40.8503,21.5493,57.0640,28.9530,1.94773,10126.1,6.30484,-0.55789,-1,12286,14848,2950,35,31.471,0,No Data,No Data
01/26/2024 12:06:45.871,1,240.005,28.7273,40.8508,21.5884,57.0835,28.7273,1.94436,10128.1,6.76101,-0.495541,-1,12285,14912,2950,35,31.474,0,No Data,No Data
01/26/2024 12:06:46.865,1,240.013,28.8148,40.8507,21.6105,57.0835,28.8148,1.94618,10122,5.92893,-0.434948,-1,12284,14656,2951,35,31.478,0,No Data,No Data
01/26/2024 12:06:47.858,1,239.986,28.7226,40.8513,21.5931,57.0640,28.7226,1.94525,10128.8,6.24339,-0.413143,-1,12286,14912,2949,35,31.478,0,No Data,No Data
01/26/2024 12:06:48.851,1,240.003,28.6589,40.8508,21.5760,57.0738,28.6589,1.94292,10132.1,6.50791,-0.408386,-1,12286,14912,2949,35,31.480,0,No Data,No Data
01/26/2024 12:06:49.845,1,240.009,29.0054,40.8511,21.5668,57.0835,29.0054,1.95016,10128.5,6.36843,-0.456343,-1,12286,14848,2951,35,31.483,0,No Data,No Data
01/26/2024 12:06:50.838,1,240.01,28.6475,40.8509,21.5691,57.0835,28.6475,1.94489,10120.4,6.24905,-0.429781,-1,12284,14848,2951,35,31.484,0,No Data,No Data
01/26/2024 12:06:51.831,1,239.991,28.6746,40.8506,21.5692,57.0835,28.6746,1.94482,10126,6.39604,-0.31167,-1,12286,14848,2951,35,31.486,0,No Data,No Data
01/26/2024 12:06:52.824,1,240.006,28.6587,40.8501,21.5598,57.0738,28.6587,1.94545,10122.6,6.40181,-0.313696,-1,12286,14848,2950,35,31.487,0,No Data,No Data
01/26/2024 12:06:53.818,1,240.007,28.7755,40.8503,21.5494,57.0835,28.7755,1.94494,10120.9,6.37971,-0.279077,-1,12285,14912,2948,35,31.488,0,No Data,No Data
01/26/2024 12:06:54.811,1,239.999,28.7021,40.8505,21.5351,57.0835,28.7021,1.94688,10120,6.47309,-0.283667,-1,12286,14848,2946,35,31.489,0,No Data,No Data
01/26/2024 12:06:55.804,1,239.983,28.7894,40.8503,21.5234,57.0738,28.7894,1.94665,10121.5,6.42914,-0.287443,-1,12288,14848,2952,35,31.490,0,No Data,No Data
01/26/2024 12:06:56.798,1,240.005,28.6446,40.8505,21.5051,57.0835,28.6446,1.94493,10124.8,6.60802,-0.27499,-1,12286,14912,2948,35,31.492,0,No Data,No Data
01/26/2024 12:06:57.791,1,240.001,28.8376,40.8503,21.4809,57.0542,28.8376,1.94665,10118.9,6.69244,-0.317495,-1,12288,14912,2948,35,31.495,0,No Data,No Data
01/26/2024 12:06:58.784,1,240.013,28.8104,40.8502,21.4682,57.0640,28.8104,1.94634,10113.2,6.60557,-0.339482,-1,12289,14848,2951,35,31.497,0,No Data,No Data
01/26/2024 12:06:59.777,1,239.983,28.8011,40.8500,21.4613,57.0738,28.8011,1.94527,10122,6.24084,-0.313755,-1,12288,14848,2948,35,31.499,0,No Data,No Data
01/26/2024 12:07:00.771,1,240.004,28.8906,40.8497,21.4757,57.0738,28.8906,1.94809,10120.2,6.3654,-0.31477,-1,12288,14848,2949,35,31.500,0,No Data,No Data
01/26/2024 12:07:01.764,1,240.005,28.8013,40.8503,21.4950,57.0738,28.8013,1.94697,10113,6.35546,-0.276788,-1,12289,14848,2949,35,31.503,0,No Data,No Data
01/26/2024 12:07:02.757,1,239.991,28.9116,40.8497,21.4962,57.0835,28.9116,1.94941,10119.5,6.22453,-0.32166,-1,12288,14848,2952,35,31.505,0,No Data,No Data
01/26/2024 12:07:03.751,1,240.001,28.8911,40.8502,21.4881,57.0835,28.8911,1.94668,10122.7,6.13443,-0.327517,-1,12289,14848,2955,35,31.507,0,No Data,No Data
01/26/2024 12:07:04.744,1,239.992,28.8431,40.8502,21.4782,57.0738,28.8431,1.94558,10125.5,6.53492,-0.337069,-1,12289,14912,2955,35,31.509,0,No Data,No Data
01/26/2024 12:07:05.737,1,239.996,28.8199,40.8502,21.4712,57.0835,28.8199,1.94528,10131.4,6.30908,-0.305339,-1,12289,14848,2959,35,31.511,0,No Data,No Data
01/26/2024 12:07:06.730,1,240.014,28.8754,40.8508,21.4637,57.0835,28.8754,1.9479,10130.5,6.50599,-0.289413,-1,12289,14848,2955,35,31.511,0,No Data,No Data
01/26/2024 12:07:07.724,1,239.996,28.5402,40.8499,21.4562,57.0738,28.5402,1.94475,10131.1,6.19387,-0.249028,-1,12289,14912,2956,35,31.512,0,No Data,No Data
01/26/2024 12:07:08.717,1,239.991,28.6504,40.8502,21.4491,57.0738,28.6504,1.94234,10142.2,6.3716,-0.224243,-1,12289,14912,2956,35,31.514,0,No Data,No Data
01/26/2024 12:07:09.710,1,239.995,28.6962,40.8507,21.4472,57.0542,28.6962,1.94296,10150.7,6.86606,-0.306801,-1,12290,14912,2955,36,31.516,0,No Data,No Data
01/26/2024 12:07:10.703,1,240.024,28.8521,40.8506,21.4475,57.0445,28.8521,1.94813,10132.2,6.43632,-0.304562,-1,12290,14912,2956,36,31.517,0,No Data,No Data
01/26/2024 12:07:11.697,1,239.988,28.9779,40.8503,21.4419,57.0640,28.9779,1.94961,10135.8,6.74782,-0.135291,-1,12291,14848,2954,36,31.520,0,No Data,No Data
01/26/2024 12:07:12.690,1,239.982,28.8001,40.8510,21.4422,57.0347,28.8001,1.94599,10142.1,6.86699,-0.0868545,-1,12290,14912,2953,36,31.523,0,No Data,No Data
01/26/2024 12:07:13.683,1,239.998,28.6808,40.8505,21.4449,57.0347,28.6808,1.94527,10140,6.90259,-0.129251,-1,12290,14912,2952,36,31.526,0,No Data,No Data
01/26/2024 12:07:14.677,1,240.011,28.7390,40.8505,21.4435,57.0640,28.7390,1.94544,10127.4,6.75003,-0.122308,-1,12291,14848,2956,36,31.527,0,No Data,No Data
01/26/2024 12:07:15.670,1,239.996,28.7294,40.8505,21.4344,57.0445,28.7294,1.94609,10129.9,6.55496,-0.0858392,-1,12291,14912,2957,36,31.529,0,No Data,No Data
01/26/2024 12:07:16.663,1,240.012,28.8073,40.8499,21.4250,57.0738,28.8073,1.94985,10112.3,6.48819,-0.078791,-1,12291,14912,2952,36,31.532,0,No Data,No Data
01/26/2024 12:07:17.656,1,239.992,28.8043,40.8505,21.4154,57.0835,28.8043,1.94706,10116.7,6.69713,-0.0831541,-1,12291,14848,2951,36,31.533,0,No Data,No Data
01/26/2024 12:07:18.650,1,239.999,28.7766,40.8505,21.4063,57.0835,28.7766,1.94612,10110.2,6.84033,-0.0849974,-1,12291,14848,2953,36,31.536,0,No Data,No Data
01/26/2024 12:07:19.643,1,239.991,28.6564,40.8498,21.4057,57.0738,28.6564,1.94537,10110.8,6.89806,-0.0705849,-1,12291,14912,2952,36,31.538,0,No Data,No Data
01/26/2024 12:07:20.636,1,240.008,28.7657,40.8504,21.4280,57.0835,28.7657,1.9472,10100.7,6.89963,-0.0706452,-1,12291,14848,2952,36,31.538,0,No Data,No Data
01/26/2024 12:07:21.630,1,239.988,28.3145,40.8502,21.4204,57.0738,28.3145,1.94122,10104.8,6.87887,-0.200435,-1,12291,14720,2956,36,31.540,0,No Data,No Data
01/26/2024 12:07:22.623,1,240.018,28.5847,40.8503,21.4286,57.0542,28.5847,1.94344,10095.9,6.65736,-0.222223,-1,12293,14848,2953,36,31.542,0,No Data,No Data
01/26/2024 12:07:23.616,1,239.99,28.7184,40.8503,21.4328,57.0738,28.7184,1.94661,10094.8,6.59898,-0.240781,-1,12293,14848,2953,36,31.544,0,No Data,No Data
01/26/2024 12:07:24.609,1,239.989,28.8392,40.8495,21.4313,57.0542,28.8392,1.94718,10097.5,6.69006,-0.225614,-1,12293,14848,2952,36,31.547,0,No Data,No Data
01/26/2024 12:07:25.603,1,240.01,28.6026,40.8498,21.4348,57.0542,28.6026,1.94345,10095.8,6.97656,-0.275973,-1,12293,14912,2954,36,31.547,0,No Data,No Data
01/26/2024 12:07:26.596,1,239.992,28.6894,40.8500,21.4177,57.0835,28.6894,1.94604,10098.4,6.5445,-0.276169,-1,12293,14912,2954,36,31.549,0,No Data,No Data
01/26/2024 12:07:27.589,1,240.019,28.7795,40.8496,21.3864,57.0738,28.7795,1.9488,10092.4,6.72678,-0.247589,-1,12293,14912,2954,36,31.552,0,No Data,No Data
01/26/2024 12:07:28.781,1,239.992,28.6744,40.8497,21.3593,57.0738,28.6744,1.94389,10106.3,6.48805,-0.227081,-1,12294,14848,2950,36,31.555,0,No Data,No Data
01/26/2024 12:07:29.874,1,240.011,28.6601,40.8494,21.3794,57.0542,28.6601,1.94544,10099.2,6.45824,-0.247924,-1,12294,14912,2954,36,31.558,0,No Data,No Data
01/26/2024 12:07:30.867,1,239.992,28.5960,40.8499,21.4324,57.0347,28.5960,1.94303,10111,6.70841,-0.234321,-1,12295,14848,2951,36,31.558,0,No Data,No Data
01/26/2024 12:07:31.860,1,240.001,28.6919,40.8500,21.4798,57.0542,28.6919,1.94682,10107.1,6.66668,-0.216936,-1,12295,14848,2951,36,31.560,0,No Data,No Data
01/26/2024 12:07:32.854,1,240.002,28.7366,40.8499,21.4841,57.0249,28.7366,1.94598,10109.4,6.60017,-0.130579,-1,12295,14912,2951,36,31.563,0,No Data,No Data
01/26/2024 12:07:33.847,1,240.011,28.6004,40.8496,21.5024,57.0542,28.6004,1.94389,10108.9,6.42413,-0.0684498,-1,12294,14848,2952,36,31.565,0,No Data,No Data
01/26/2024 12:07:34.840,1,239.996,28.7297,40.8494,21.4987,57.0054,28.7297,1.94747,10104.6,6.50707,-0.0880472,-1,12296,14784,2951,36,31.567,0,No Data,No Data
01/26/2024 12:07:35.833,1,239.999,28.7417,40.8499,21.4805,57.0542,28.7417,1.94769,10108.1,6.53257,-0.123662,-1,12295,14848,2954,36,31.567,0,No Data,No Data
01/26/2024 12:07:36.827,1,240,28.7903,40.8497,21.4632,57.0054,28.7903,1.94646,10110.5,6.62079,-0.102201,-1,12295,14848,2951,36,31.568,0,No Data,No Data
01/26/2024 12:07:37.820,1,239.992,28.5623,40.8500,21.4608,57.0249,28.5623,1.94496,10114.8,6.63603,-0.160423,-1,12298,14848,2951,36,31.569,0,No Data,No Data
01/26/2024 12:07:38.813,1,239.983,28.6626,40.8499,21.4757,57.0249,28.6626,1.9439,10121.9,6.72738,-0.298562,-1,12297,14848,2951,36,31.572,0,No Data,No Data
01/26/2024 12:07:39.906,1,240.013,28.7548,40.8497,21.4889,57.0293,28.7548,1.94555,10115.4,6.44024,-0.235718,-1,12297,14848,2951,36,31.574,0,No Data,No Data
01/26/2024 12:07:40.899,1,240.002,28.6693,40.8497,21.4914,57.0445,28.6693,1.9446,10121.8,6.64321,-0.184193,-1,12298,14912,2953,36,31.574,0,No Data,No Data
01/26/2024 12:07:41.892,1,239.994,28.6301,40.8497,21.5020,57.0249,28.6301,1.94424,10126.8,6.30292,-0.156451,-1,12299,14848,2953,36,31.576,0,No Data,No Data
01/26/2024 12:07:42.886,1,240.005,28.6523,40.8498,21.5056,57.0445,28.6523,1.9445,10124.7,6.58565,-0.160422,-1,12297,14848,2952,36,31.578,0,No Data,No Data
01/26/2024 12:07:43.879,1,240.006,28.6555,40.8495,21.5236,57.0445,28.6555,1.94574,10125,6.67427,-0.157122,-1,12300,14848,2953,36,31.580,0,No Data,No Data
01/26/2024 12:07:44.872,1,239.996,28.5620,40.8498,21.5381,57.0151,28.5620,1.94411,10126.6,6.45115,-0.119526,-1,12299,14912,2950,36,31.582,0,No Data,No Data
01/26/2024 12:07:45.866,1,240.002,28.6711,40.8497,21.5523,57.0347,28.6711,1.94405,10125.5,6.81097,-0.141137,-1,12300,14848,2952,36,31.583,0,No Data,No Data
01/26/2024 12:07:46.859,1,239.999,28.8152,40.8499,21.5876,57.0445,28.8152,1.94531,10125.9,6.56518,-0.0709186,-1,12300,14848,2953,36,31.586,0,No Data,No Data
01/26/2024 12:07:47.852,1,240,28.6690,40.8501,21.6000,57.0249,28.6690,1.94596,10125.3,6.22927,-0.109608,-1,12299,14848,2953,36,31.587,0,No Data,No Data
01/26/2024 12:07:48.845,1,239.988,28.6798,40.8501,21.5884,57.0542,28.6798,1.94435,10139.2,6.51549,-0.122661,-1,12300,14848,2948,36,31.589,0,No Data,No Data
01/26/2024 12:07:49.938,1,240.02,28.4750,40.8501,21.5664,57.0347,28.4750,1.94407,10131.4,6.32384,-0.0878446,-1,12300,14848,2953,36,31.591,0,No Data,No Data
01/26/2024 12:07:50.931,1,239.984,28.5100,40.8495,21.5549,57.0738,28.5100,1.94126,10137.5,6.90516,-0.290072,-1,12300,14848,2954,36,31.593,0,No Data,No Data
01/26/2024 12:07:51.925,1,240.008,28.5183,40.8494,21.5624,57.0640,28.5183,1.94187,10134.1,6.57283,-0.171898,-1,12301,14848,2952,36,31.594,0,No Data,No Data
01/26/2024 12:07:52.918,1,239.996,28.4940,40.8499,21.5682,56.9956,28.4940,1.94185,10134.5,6.44362,-0.0988573,-1,12300,14912,2952,36,31.594,0,No Data,No Data
01/26/2024 12:07:53.911,1,240.004,28.2458,40.8499,21.5590,57.0151,28.2458,1.93935,10137.6,6.54128,-0.0698802,-1,12300,14848,2951,36,31.595,0,No Data,No Data
01/26/2024 12:07:54.904,1,240.01,28.5348,40.8503,21.5440,57.0542,28.5348,1.94356,10128.8,6.48553,-0.0921978,-1,12300,14848,2951,36,31.596,0,No Data,No Data
01/26/2024 12:07:55.898,1,240,28.5209,40.8496,21.5298,57.0249,28.5209,1.94397,10128.5,6.80069,-0.0628025,-1,12300,14848,2951,36,31.598,0,No Data,No Data
01/26/2024 12:07:56.891,1,239.984,28.2194,40.8494,21.5282,57.0151,28.2194,1.93883,10133.5,6.63128,-0.0899823,-1,12300,14848,2951,36,31.601,0,No Data,No Data
01/26/2024 12:07:57.884,1,240.005,28.7642,40.8498,21.5539,56.9956,28.7642,1.9458,10134.1,6.54144,-0.181852,-1,12302,14912,2948,36,31.603,0,No Data,No Data
01/26/2024 12:07:58.977,1,239.984,28.8337,40.8501,21.5614,57.0054,28.8337,1.94592,10145.3,6.81049,-0.135773,-1,12301,14848,2952,36,31.604,0,No Data,No Data
01/26/2024 12:08:00.070,1,239.999,28.6308,40.8495,21.5763,57.0054,28.6308,1.94256,10136.5,6.67389,-0.139255,-1,12300,14848,2952,36,31.606,0,No Data,No Data
01/26/2024 12:08:01.063,1,240.012,28.6781,40.8494,21.5918,57.0249,28.6781,1.94426,10133.7,6.57298,-0.124321,-1,12302,14848,2954,36,31.608,0,No Data,No Data
01/26/2024 12:08:02.056,1,240.008,28.8994,40.8496,21.6104,57.0445,28.8994,1.9487,10130,6.74374,-0.0660052,-1,12302,14848,2948,36,31.609,0,No Data,No Data
01/26/2024 12:08:03.049,1,240.004,28.6517,40.8505,21.6192,57.0445,28.6517,1.94632,10125.2,6.73055,-0.0390051,-1,12302,14848,2952,36,31.610,0,No Data,No Data
01/26/2024 12:08:04.043,1,239.98,28.6151,40.8499,21.6188,57.0347,28.6151,1.94386,10136.3,6.70413,-0.0529907,-1,12302,14848,2954,36,31.611,0,No Data,No Data
01/26/2024 12:08:05.036,1,240.008,28.5818,40.8495,21.6107,57.0542,28.5818,1.9443,10131.7,6.9725,-0.0239305,-1,12303,14848,2949,36,31.612,0,No Data,No Data
01/26/2024 12:08:06.029,1,240.005,28.4677,40.8503,21.6107,57.0445,28.4677,1.94248,10123.3,6.47799,0.0213057,-1,12302,14656,2951,36,31.613,0,No Data,No Data
01/26/2024 12:08:07.022,1,239.995,28.6850,40.8502,21.6333,57.0249,28.6850,1.9452,10134,6.67777,0.0261153,-1,12303,14848,2953,36,31.615,0,No Data,No Data
01/26/2024 12:08:08.016,1,240.001,28.7861,40.8506,21.6432,57.0640,28.7861,1.94605,10131.6,6.87053,0.0712321,-1,12303,14720,2954,36,31.615,0,No Data,No Data
01/26/2024 12:08:09.009,1,239.986,28.5046,40.8507,21.6386,57.0445,28.5046,1.94052,10144.2,6.78618,0.015355,-1,12304,14912,2951,36,31.615,0,No Data,No Data
01/26/2024 12:08:10.002,1,240.016,28.6158,40.8505,21.6504,57.0738,28.6158,1.94545,10131.9,6.70347,0.0522846,-1,12303,14848,2954,36,31.617,0,No Data,No Data
01/26/2024 12:08:10.996,1,240.009,28.7786,40.8502,21.6608,57.0835,28.7786,1.9472,10124.7,6.38805,-0.0147713,-1,12305,14848,2951,36,31.620,0,No Data,No Data
01/26/2024 12:08:11.989,1,239.989,28.8556,40.8504,21.6697,57.0640,28.8556,1.94595,10131.5,6.40366,-0.0452519,-1,12305,14848,2954,36,31.622,0,No Data,No Data
01/26/2024 12:08:12.982,1,240.009,28.5701,40.8505,21.6655,57.0542,28.5701,1.94341,10129.1,6.46591,-0.0346998,-1,12304,14912,2952,36,31.623,0,No Data,No Data
01/26/2024 12:08:13.975,1,239.979,28.7000,40.8503,21.6646,57.0445,28.7000,1.94355,10141.4,6.83078,-0.0509246,-1,12304,14848,2951,36,31.624,0,No Data,No Data
01/26/2024 12:08:14.969,1,240.005,28.7789,40.8506,21.6531,57.0249,28.7789,1.94664,10133.5,6.56196,-0.0625634,-1,12306,14912,2947,36,31.626,0,No Data,No Data
01/26/2024 12:08:15.962,1,240.002,29.0883,40.8503,21.6387,57.0640,29.0883,1.9488,10125.6,6.64919,-0.0479019,-1,12305,14848,2951,36,31.626,0,No Data,No Data
01/26/2024 12:08:16.955,1,239.988,28.7796,40.8502,21.6476,57.0249,28.7796,1.94599,10136.6,6.68785,-0.0338548,-1,12306,14720,2950,36,31.628,0,No Data,No Data
01/26/2024 12:08:17.949,1,240.003,28.6767,40.8503,21.6381,57.0640,28.6767,1.94381,10133,6.46884,0.0278936,-1,12306,14720,2950,36,31.630,0,No Data,No Data
01/26/2024 12:08:18.942,1,240,28.8172,40.8500,21.6095,57.0542,28.8172,1.94668,10135.8,6.4791,-0.00276196,-1,12307,14720,2947,36,31.632,0,No Data,No Data
01/26/2024 12:08:19.935,1,239.995,28.6176,40.8502,21.5711,57.0347,28.6176,1.94286,10137.6,6.67989,-0.0135342,-1,12305,14848,2950,36,31.635,0,No Data,No Data
01/26/2024 12:08:20.928,1,240.012,28.4682,40.8503,21.5402,57.0542,28.4682,1.94108,10134.1,6.69255,0.0436378,-1,12306,14848,2950,36,31.637,0,No Data,No Data
